job_id,timestamp,register,num_bits,total_shots,unique_states,coherence,entanglement,interference,bit_balances,entropy,timestamp_dt,time_minutes,job_id_clean,phase
job-d30bnhtip27c738icqc0,20250909_234407,c_inner,5,8192,32,0.041259765625,0.9971795090306044,0.9815673828125,"[0.923095703125, 0.921630859375, 0.97705078125, 0.98828125, 0.935791015625]",4.985897545153022,2025-09-09 23:44:07,54.0,d30bnhtip27c738icqc0,Phase 1
job-d30bnhtip27c738icqc0,20250909_234407,c_outer,5,8192,32,0.0557861328125,0.9885545837689752,0.9603271484375,"[0.85888671875, 0.99658203125, 0.8662109375, 0.83740234375, 0.89306640625]",4.942772918844876,2025-09-09 23:44:07,54.0,d30bnhtip27c738icqc0,Phase 1
job-d30bnhtip27c738icqc0,20250909_234407,c_middle,5,8192,32,0.0394287109375,0.997350079410063,0.985595703125,"[0.886962890625, 0.953369140625, 0.98974609375, 0.98681640625, 0.972900390625]",4.986750397050315,2025-09-09 23:44:07,54.0,d30bnhtip27c738icqc0,Phase 1
job-d30bnhtip27c738icqc0,20250909_234407,c_central,1,8192,2,0.505615234375,0.9999090192651704,0.98876953125,[0.98876953125],0.9999090192651704,2025-09-09 23:44:07,54.0,d30bnhtip27c738icqc0,Phase 1
job-d30bouo5l4ds73f0gnu0,20250909_234707,c_outer,5,8192,32,0.05029296875,0.9896144609285732,0.9666748046875,"[0.91748046875, 0.95849609375, 0.837890625, 0.8505859375, 0.899169921875]",4.948072304642866,2025-09-09 23:47:07,57.0,d30bouo5l4ds73f0gnu0,Phase 1
job-d30bouo5l4ds73f0gnu0,20250909_234707,c_inner,5,8192,32,0.0372314453125,0.9982112746924962,0.987060546875,"[0.926513671875, 0.944580078125, 0.985595703125, 0.993408203125, 0.97509765625]",4.991056373462481,2025-09-09 23:47:07,57.0,d30bouo5l4ds73f0gnu0,Phase 1
job-d30bouo5l4ds73f0gnu0,20250909_234707,c_central,1,8192,2,0.517333984375,0.9991328617106272,0.96533203125,[0.96533203125],0.9991328617106272,2025-09-09 23:47:07,57.0,d30bouo5l4ds73f0gnu0,Phase 1
job-d30bouo5l4ds73f0gnu0,20250909_234707,c_middle,5,8192,32,0.0379638671875,0.9977387206222994,0.98583984375,"[0.91162109375, 0.948486328125, 0.988525390625, 0.9794921875, 0.99169921875]",4.988693603111497,2025-09-09 23:47:07,57.0,d30bouo5l4ds73f0gnu0,Phase 1
job-d30bqc05l4ds73f0gp8g,20250909_235008,c_middle,5,8192,32,0.0411376953125,0.9976448717330396,0.9835205078125,"[0.8984375, 0.961669921875, 0.984130859375, 0.9833984375, 0.98681640625]",4.988224358665198,2025-09-09 23:50:08,60.016666666666666,d30bqc05l4ds73f0gp8g,Phase 1
job-d30bqc05l4ds73f0gp8g,20250909_235008,c_central,1,8192,2,0.5252685546875,0.9981568938315168,0.949462890625,[0.949462890625],0.9981568938315168,2025-09-09 23:50:08,60.016666666666666,d30bqc05l4ds73f0gp8g,Phase 1
job-d30bqc05l4ds73f0gp8g,20250909_235008,c_inner,5,8192,32,0.041015625,0.9978484766437524,0.9822998046875,"[0.926513671875, 0.975830078125, 0.9619140625, 0.972900390625, 0.990234375]",4.9892423832187625,2025-09-09 23:50:08,60.016666666666666,d30bqc05l4ds73f0gp8g,Phase 1
job-d30bqc05l4ds73f0gp8g,20250909_235008,c_outer,5,8192,32,0.04833984375,0.9919835763654364,0.9715576171875,"[0.9462890625, 0.9990234375, 0.86083984375, 0.872802734375, 0.883056640625]",4.959917881827182,2025-09-09 23:50:08,60.016666666666666,d30bqc05l4ds73f0gp8g,Phase 1
job-d30brotip27c738icuc0,20250909_235307,c_central,1,8192,2,0.5087890625,0.9997770990046064,0.982421875,[0.982421875],0.9997770990046064,2025-09-09 23:53:07,63.0,d30brotip27c738icuc0,Phase 2
job-d30brotip27c738icuc0,20250909_235307,c_inner,5,8192,32,0.040771484375,0.9975855084425116,0.9833984375,"[0.901611328125, 0.970703125, 0.985107421875, 0.982177734375, 0.965576171875]",4.987927542212558,2025-09-09 23:53:07,63.0,d30brotip27c738icuc0,Phase 2
job-d30brotip27c738icuc0,20250909_235307,c_middle,5,8192,32,0.038330078125,0.9979690460559356,0.98681640625,"[0.91015625, 0.93994140625, 0.983154296875, 0.980224609375, 0.99609375]",4.989845230279678,2025-09-09 23:53:07,63.0,d30brotip27c738icuc0,Phase 2
job-d30brotip27c738icuc0,20250909_235307,c_outer,5,8192,32,0.046142578125,0.9910972944819452,0.9716796875,"[0.9814453125, 0.944091796875, 0.839599609375, 0.8642578125, 0.9013671875]",4.955486472409725,2025-09-09 23:53:07,63.0,d30brotip27c738icuc0,Phase 2
job-d30bt5o5l4ds73f0gs00,20250909_235607,c_outer,5,8192,32,0.055419921875,0.9855627044600728,0.9598388671875,"[0.90625, 0.931640625, 0.7880859375, 0.841064453125, 0.8896484375]",4.927813522300363,2025-09-09 23:56:07,66.0,d30bt5o5l4ds73f0gs00,Phase 2
job-d30bt5o5l4ds73f0gs00,20250909_235607,c_middle,5,8192,32,0.0401611328125,0.9976424293457004,0.985595703125,"[0.908203125, 0.937255859375, 0.983154296875, 0.981201171875, 0.991455078125]",4.988212146728502,2025-09-09 23:56:07,66.0,d30bt5o5l4ds73f0gs00,Phase 2
job-d30bt5o5l4ds73f0gs00,20250909_235607,c_central,1,8192,2,0.517333984375,0.9991328617106272,0.96533203125,[0.96533203125],0.9991328617106272,2025-09-09 23:56:07,66.0,d30bt5o5l4ds73f0gs00,Phase 2
job-d30bt5o5l4ds73f0gs00,20250909_235607,c_inner,5,8192,32,0.0389404296875,0.99738705982536,0.9857177734375,"[0.892822265625, 0.98095703125, 0.949951171875, 0.996337890625, 0.98828125]",4.9869352991268,2025-09-09 23:56:07,66.0,d30bt5o5l4ds73f0gs00,Phase 2
job-d30buiiiggks73ctpt0g,20250909_235906,c_central,1,8192,2,0.5233154296875,0.9984309062904124,0.953369140625,[0.953369140625],0.9984309062904124,2025-09-09 23:59:06,68.98333333333333,d30buiiiggks73ctpt0g,Phase 2
job-d30buiiiggks73ctpt0g,20250909_235906,c_inner,5,8192,32,0.038818359375,0.9973187412519168,0.9842529296875,"[0.879150390625, 0.97265625, 0.981689453125, 0.99853515625, 0.994140625]",4.986593706259583,2025-09-09 23:59:06,68.98333333333333,d30buiiiggks73ctpt0g,Phase 2
job-d30buiiiggks73ctpt0g,20250909_235906,c_outer,5,8192,32,0.050537109375,0.9897715837817432,0.966796875,"[0.94775390625, 0.934326171875, 0.825439453125, 0.86865234375, 0.892333984375]",4.9488579189087165,2025-09-09 23:59:06,68.98333333333333,d30buiiiggks73ctpt0g,Phase 2
job-d30buiiiggks73ctpt0g,20250909_235906,c_middle,5,8192,32,0.0380859375,0.9986709865817678,0.9869384765625,"[0.949951171875, 0.943115234375, 0.963623046875, 0.992919921875, 0.99169921875]",4.993354932908839,2025-09-09 23:59:06,68.98333333333333,d30buiiiggks73ctpt0g,Phase 2
job-d30bvvlotchc73ba93jg,20250910_000206,c_middle,5,8192,32,0.0372314453125,0.99831663317541,0.986572265625,"[0.9267578125, 0.9697265625, 0.99267578125, 0.998779296875, 0.968017578125]",4.991583165877049,2025-09-10 00:02:06,71.98333333333333,d30bvvlotchc73ba93jg,Phase 2
job-d30bvvlotchc73ba93jg,20250910_000206,c_central,1,8192,2,0.5205078125,0.9987861499422316,0.958984375,[0.958984375],0.9987861499422316,2025-09-10 00:02:06,71.98333333333333,d30bvvlotchc73ba93jg,Phase 2
job-d30bvvlotchc73ba93jg,20250910_000206,c_outer,5,8192,32,0.0509033203125,0.9857697122469314,0.9647216796875,"[0.953857421875, 0.9697265625, 0.76171875, 0.8486328125, 0.892578125]",4.928848561234657,2025-09-10 00:02:06,71.98333333333333,d30bvvlotchc73ba93jg,Phase 2
job-d30bvvlotchc73ba93jg,20250910_000206,c_inner,5,8192,32,0.038330078125,0.9985916053349884,0.984375,"[0.9248046875, 0.989501953125, 0.975341796875, 0.9951171875, 0.979248046875]",4.992958026674942,2025-09-10 00:02:06,71.98333333333333,d30bvvlotchc73ba93jg,Phase 2
job-d30c1cqiggks73ctpvm0,20250910_000507,c_inner,5,8192,32,0.0367431640625,0.9987693943763848,0.98876953125,"[0.94384765625, 0.997314453125, 0.965576171875, 0.96875, 0.995849609375]",4.993846971881924,2025-09-10 00:05:07,75.0,d30c1cqiggks73ctpvm0,Phase 3
job-d30c1cqiggks73ctpvm0,20250910_000507,c_middle,5,8192,32,0.0377197265625,0.9991829229274368,0.989990234375,"[0.9814453125, 0.949462890625, 0.981201171875, 0.99072265625, 0.99755859375]",4.995914614637184,2025-09-10 00:05:07,75.0,d30c1cqiggks73ctpvm0,Phase 3
job-d30c1cqiggks73ctpvm0,20250910_000507,c_central,1,8192,2,0.5125732421875,0.9995438109289554,0.974853515625,[0.974853515625],0.9995438109289554,2025-09-10 00:05:07,75.0,d30c1cqiggks73ctpvm0,Phase 3
job-d30c1cqiggks73ctpvm0,20250910_000507,c_outer,5,8192,32,0.0482177734375,0.9896528738210716,0.9697265625,"[0.9853515625, 0.927001953125, 0.85107421875, 0.8515625, 0.87109375]",4.948264369105358,2025-09-10 00:05:07,75.0,d30c1cqiggks73ctpvm0,Phase 3
job-d30c2ptip27c738id5ag,20250910_000807,c_outer,5,8192,32,0.0572509765625,0.9829099075806852,0.9595947265625,"[0.956298828125, 0.919189453125, 0.7412109375, 0.863037109375, 0.858154296875]",4.914549537903427,2025-09-10 00:08:07,78.0,d30c2ptip27c738id5ag,Phase 3
job-d30c2ptip27c738id5ag,20250910_000807,c_middle,5,8192,32,0.0384521484375,0.9985310996299924,0.9862060546875,"[0.942626953125, 0.9423828125, 0.992919921875, 0.98486328125, 0.98193359375]",4.992655498149961,2025-09-10 00:08:07,78.0,d30c2ptip27c738id5ag,Phase 3
job-d30c2ptip27c738id5ag,20250910_000807,c_central,1,8192,2,0.509521484375,0.9997383985757424,0.98095703125,[0.98095703125],0.9997383985757424,2025-09-10 00:08:07,78.0,d30c2ptip27c738id5ag,Phase 3
job-d30c2ptip27c738id5ag,20250910_000807,c_inner,5,8192,32,0.03857421875,0.9987322905058112,0.9874267578125,"[0.94970703125, 0.9658203125, 0.970947265625, 0.971435546875, 0.9873046875]",4.993661452529056,2025-09-10 00:08:07,78.0,d30c2ptip27c738id5ag,Phase 3
job-d30c46lotchc73ba97h0,20250910_001106,c_central,1,8192,2,0.5098876953125,0.999717887067778,0.980224609375,[0.980224609375],0.999717887067778,2025-09-10 00:11:06,80.98333333333333,d30c46lotchc73ba97h0,Phase 3
job-d30c46lotchc73ba97h0,20250910_001106,c_inner,5,8192,32,0.03759765625,0.9985687791390208,0.9871826171875,"[0.92822265625, 0.98095703125, 0.975830078125, 0.99755859375, 0.998291015625]",4.9928438956951045,2025-09-10 00:11:06,80.98333333333333,d30c46lotchc73ba97h0,Phase 3
job-d30c46lotchc73ba97h0,20250910_001106,c_middle,5,8192,32,0.035888671875,0.9987644085421864,0.9896240234375,"[0.9677734375, 0.9462890625, 0.980224609375, 0.97607421875, 0.98193359375]",4.993822042710931,2025-09-10 00:11:06,80.98333333333333,d30c46lotchc73ba97h0,Phase 3
job-d30c46lotchc73ba97h0,20250910_001106,c_outer,5,8192,32,0.04931640625,0.9899429910577846,0.967041015625,"[0.967041015625, 0.93994140625, 0.827392578125, 0.86572265625, 0.8798828125]",4.949714955288923,2025-09-10 00:11:06,80.98333333333333,d30c46lotchc73ba97h0,Phase 3
job-d30c5jtip27c738id7tg,20250910_001407,c_central,1,8192,2,0.5003662109375,0.999999613039001,0.999267578125,[0.999267578125],0.999999613039001,2025-09-10 00:14:07,84.0,d30c5jtip27c738id7tg,Phase 4
job-d30c5jtip27c738id7tg,20250910_001407,c_inner,5,8192,32,0.0394287109375,0.9971347164414136,0.9840087890625,"[0.888671875, 0.943603515625, 0.9873046875, 0.991943359375, 0.96728515625]",4.985673582207069,2025-09-10 00:14:07,84.0,d30c5jtip27c738id7tg,Phase 4
job-d30c5jtip27c738id7tg,20250910_001407,c_middle,5,8192,32,0.0367431640625,0.9983018737728138,0.9886474609375,"[0.91796875, 0.9453125, 0.9951171875, 0.985107421875, 0.994873046875]",4.991509368864069,2025-09-10 00:14:07,84.0,d30c5jtip27c738id7tg,Phase 4
job-d30c5jtip27c738id7tg,20250910_001407,c_outer,5,8192,32,0.051025390625,0.9906247915700164,0.968017578125,"[0.947265625, 0.955078125, 0.86572265625, 0.85595703125, 0.86962890625]",4.9531239578500825,2025-09-10 00:14:07,84.0,d30c5jtip27c738id7tg,Phase 4
job-d30c70iiggks73ctq4q0,20250910_001706,c_inner,5,8192,32,0.0380859375,0.9975764733692222,0.9854736328125,"[0.8896484375, 0.97705078125, 0.98779296875, 0.98828125, 0.976318359375]",4.987882366846111,2025-09-10 00:17:06,86.98333333333333,d30c70iiggks73ctq4q0,Phase 4
job-d30c70iiggks73ctq4q0,20250910_001706,c_outer,5,8192,32,0.0516357421875,0.9906026846837712,0.9644775390625,"[0.985107421875, 0.954345703125, 0.832275390625, 0.85498046875, 0.91845703125]",4.953013423418857,2025-09-10 00:17:06,86.98333333333333,d30c70iiggks73ctq4q0,Phase 4
job-d30c70iiggks73ctq4q0,20250910_001706,c_central,1,8192,2,0.50732421875,0.9998452100782274,0.9853515625,[0.9853515625],0.9998452100782274,2025-09-10 00:17:06,86.98333333333333,d30c70iiggks73ctq4q0,Phase 4
job-d30c70iiggks73ctq4q0,20250910_001706,c_middle,5,8192,32,0.0380859375,0.99785867101984,0.986572265625,"[0.92041015625, 0.944091796875, 0.999267578125, 0.97119140625, 0.960693359375]",4.9892933550992,2025-09-10 00:17:06,86.98333333333333,d30c70iiggks73ctq4q0,Phase 4
job-d30c8dg5l4ds73f0h6p0,20250910_002006,c_inner,5,8192,32,0.0399169921875,0.9977464565384072,0.984619140625,"[0.90380859375, 0.958740234375, 0.98828125, 0.984375, 0.967529296875]",4.988732282692037,2025-09-10 00:20:06,89.98333333333333,d30c8dg5l4ds73f0h6p0,Phase 4
job-d30c8dg5l4ds73f0h6p0,20250910_002006,c_middle,5,8192,32,0.039306640625,0.998338581655583,0.985595703125,"[0.918212890625, 0.96728515625, 0.9951171875, 0.984375, 0.99462890625]",4.991692908277915,2025-09-10 00:20:06,89.98333333333333,d30c8dg5l4ds73f0h6p0,Phase 4
job-d30c8dg5l4ds73f0h6p0,20250910_002006,c_outer,5,8192,32,0.05322265625,0.9845159788316304,0.9644775390625,"[0.948486328125, 0.962890625, 0.7373046875, 0.86474609375, 0.897705078125]",4.922579894158152,2025-09-10 00:20:06,89.98333333333333,d30c8dg5l4ds73f0h6p0,Phase 4
job-d30c8dg5l4ds73f0h6p0,20250910_002006,c_central,1,8192,2,0.507568359375,0.9998347183606217,0.98486328125,[0.98486328125],0.9998347183606217,2025-09-10 00:20:06,89.98333333333333,d30c8dg5l4ds73f0h6p0,Phase 4
job-d30c9qg5l4ds73f0h84g,20250910_002306,c_outer,5,8192,32,0.051513671875,0.9897009805755824,0.96484375,"[0.970703125, 0.952880859375, 0.825439453125, 0.8525390625, 0.881591796875]",4.948504902877912,2025-09-10 00:23:06,92.98333333333333,d30c9qg5l4ds73f0h84g,Phase 5
job-d30c9qg5l4ds73f0h84g,20250910_002306,c_middle,5,8192,32,0.0369873046875,0.9981330898134566,0.986328125,"[0.97119140625, 0.9111328125, 0.990478515625, 0.976318359375, 0.99169921875]",4.990665449067283,2025-09-10 00:23:06,92.98333333333333,d30c9qg5l4ds73f0h84g,Phase 5
job-d30c9qg5l4ds73f0h84g,20250910_002306,c_inner,5,8192,32,0.0390625,0.9974626314387562,0.98388671875,"[0.909423828125, 0.96630859375, 0.966064453125, 0.982177734375, 0.955078125]",4.987313157193781,2025-09-10 00:23:06,92.98333333333333,d30c9qg5l4ds73f0h84g,Phase 5
job-d30c9qg5l4ds73f0h84g,20250910_002306,c_central,1,8192,2,0.5218505859375,0.9986219371396198,0.956298828125,[0.956298828125],0.9986219371396198,2025-09-10 00:23:06,92.98333333333333,d30c9qg5l4ds73f0h84g,Phase 5
job-d30cb85otchc73ba9e70,20250910_002608,c_middle,5,8192,32,0.0386962890625,0.998387979746218,0.9864501953125,"[0.922607421875, 0.952392578125, 0.9921875, 0.9658203125, 0.990478515625]",4.99193989873109,2025-09-10 00:26:08,96.01666666666667,d30cb85otchc73ba9e70,Phase 5
job-d30cb85otchc73ba9e70,20250910_002608,c_central,1,8192,2,0.5111083984375,0.9996439236212872,0.977783203125,[0.977783203125],0.9996439236212872,2025-09-10 00:26:08,96.01666666666667,d30cb85otchc73ba9e70,Phase 5
job-d30cb85otchc73ba9e70,20250910_002608,c_outer,5,8192,32,0.05078125,0.9913246777191784,0.96728515625,"[0.94140625, 0.988037109375, 0.87939453125, 0.853515625, 0.872802734375]",4.956623388595893,2025-09-10 00:26:08,96.01666666666667,d30cb85otchc73ba9e70,Phase 5
job-d30cb85otchc73ba9e70,20250910_002608,c_inner,5,8192,32,0.04541015625,0.9981692396849736,0.9796142578125,"[0.958251953125, 0.965087890625, 0.9580078125, 0.9921875, 0.9482421875]",4.990846198424868,2025-09-10 00:26:08,96.01666666666667,d30cb85otchc73ba9e70,Phase 5
job-d30cckqiggks73ctqa9g,20250910_002907,c_central,1,8192,2,0.509033203125,0.999764542941324,0.98193359375,[0.98193359375],0.999764542941324,2025-09-10 00:29:07,99.0,d30cckqiggks73ctqa9g,Phase 5
job-d30cckqiggks73ctqa9g,20250910_002907,c_middle,5,8192,32,0.0380859375,0.998681467784996,0.988525390625,"[0.936767578125, 0.978271484375, 0.984375, 0.98291015625, 0.998779296875]",4.99340733892498,2025-09-10 00:29:07,99.0,d30cckqiggks73ctqa9g,Phase 5
job-d30cckqiggks73ctqa9g,20250910_002907,c_outer,5,8192,32,0.050537109375,0.9909166219030004,0.96923828125,"[0.982177734375, 0.9814453125, 0.850830078125, 0.841552734375, 0.88916015625]",4.954583109515002,2025-09-10 00:29:07,99.0,d30cckqiggks73ctqa9g,Phase 5
job-d30cckqiggks73ctqa9g,20250910_002907,c_inner,5,8192,32,0.04052734375,0.9973068723649996,0.98291015625,"[0.949462890625, 0.949951171875, 0.970458984375, 0.909912109375, 0.971435546875]",4.986534361824998,2025-09-10 00:29:07,99.0,d30cckqiggks73ctqa9g,Phase 5
job-d30ce1lotchc73ba9gtg,20250910_003206,c_central,1,8192,2,0.5186767578125,0.9989932803450594,0.962646484375,[0.962646484375],0.9989932803450594,2025-09-10 00:32:06,101.98333333333333,d30ce1lotchc73ba9gtg,Phase 5
job-d30ce1lotchc73ba9gtg,20250910_003206,c_inner,5,8192,32,0.03857421875,0.9980608953510016,0.986328125,"[0.924072265625, 0.958740234375, 0.97216796875, 0.963623046875, 0.96728515625]",4.990304476755008,2025-09-10 00:32:06,101.98333333333333,d30ce1lotchc73ba9gtg,Phase 5
job-d30ce1lotchc73ba9gtg,20250910_003206,c_middle,5,8192,32,0.038818359375,0.9982030271407744,0.986083984375,"[0.93310546875, 0.939453125, 0.99609375, 0.987548828125, 0.958251953125]",4.991015135703872,2025-09-10 00:32:06,101.98333333333333,d30ce1lotchc73ba9gtg,Phase 5
job-d30ce1lotchc73ba9gtg,20250910_003206,c_outer,5,8192,32,0.05419921875,0.9827625548031332,0.9610595703125,"[0.947509765625, 0.999755859375, 0.729736328125, 0.8544921875, 0.8681640625]",4.913812774015666,2025-09-10 00:32:06,101.98333333333333,d30ce1lotchc73ba9gtg,Phase 5
job-d30cfelotchc73ba9icg,20250910_003506,c_outer,5,8192,32,0.0521240234375,0.9905744539319936,0.9669189453125,"[0.958740234375, 0.9765625, 0.868408203125, 0.81982421875, 0.908447265625]",4.952872269659967,2025-09-10 00:35:06,104.98333333333333,d30cfelotchc73ba9icg,Phase 6
job-d30cfelotchc73ba9icg,20250910_003506,c_central,1,8192,2,0.5185546875,0.9990064000866056,0.962890625,[0.962890625],0.9990064000866056,2025-09-10 00:35:06,104.98333333333333,d30cfelotchc73ba9icg,Phase 6
job-d30cfelotchc73ba9icg,20250910_003506,c_inner,5,8192,32,0.0386962890625,0.9979652972287812,0.9857177734375,"[0.9111328125, 0.9638671875, 0.9873046875, 0.9833984375, 0.952392578125]",4.989826486143906,2025-09-10 00:35:06,104.98333333333333,d30cfelotchc73ba9icg,Phase 6
job-d30cfelotchc73ba9icg,20250910_003506,c_middle,5,8192,32,0.037841796875,0.9985356805077794,0.986328125,"[0.943115234375, 0.93408203125, 0.983642578125, 0.972900390625, 0.998291015625]",4.992678402538897,2025-09-10 00:35:06,104.98333333333333,d30cfelotchc73ba9icg,Phase 6
job-d30cgsdip27c738idji0,20250910_003809,c_outer,5,8192,32,0.0513916015625,0.9895874822457184,0.9642333984375,"[0.931884765625, 0.967529296875, 0.83203125, 0.848876953125, 0.891845703125]",4.947937411228592,2025-09-10 00:38:09,108.03333333333333,d30cgsdip27c738idji0,Phase 6
job-d30cgsdip27c738idji0,20250910_003809,c_middle,5,8192,32,0.0389404296875,0.9977903559849248,0.98486328125,"[0.926513671875, 0.9404296875, 0.99169921875, 0.94580078125, 0.996826171875]",4.988951779924624,2025-09-10 00:38:09,108.03333333333333,d30cgsdip27c738idji0,Phase 6
job-d30cgsdip27c738idji0,20250910_003809,c_central,1,8192,2,0.5186767578125,0.9989932803450594,0.962646484375,[0.962646484375],0.9989932803450594,2025-09-10 00:38:09,108.03333333333333,d30cgsdip27c738idji0,Phase 6
job-d30cgsdip27c738idji0,20250910_003809,c_inner,5,8192,32,0.037841796875,0.997392301194148,0.986083984375,"[0.888916015625, 0.962158203125, 0.97998046875, 0.9921875, 0.9814453125]",4.986961505970741,2025-09-10 00:38:09,108.03333333333333,d30cgsdip27c738idji0,Phase 6
job-d30ci8qiggks73ctqgng,20250910_004107,c_outer,5,8192,32,0.0489501953125,0.9919686328792712,0.9696044921875,"[0.922119140625, 0.978271484375, 0.897216796875, 0.8505859375, 0.88671875]",4.959843164396356,2025-09-10 00:41:07,111.0,d30ci8qiggks73ctqgng,Phase 6
job-d30ci8qiggks73ctqgng,20250910_004107,c_middle,5,8192,32,0.0399169921875,0.9979042858307612,0.9854736328125,"[0.9189453125, 0.93994140625, 0.986328125, 0.9755859375, 0.987548828125]",4.989521429153806,2025-09-10 00:41:07,111.0,d30ci8qiggks73ctqgng,Phase 6
job-d30ci8qiggks73ctqgng,20250910_004107,c_inner,5,8192,32,0.0394287109375,0.998066681482608,0.9857177734375,"[0.916015625, 0.979736328125, 0.960693359375, 0.974609375, 0.974609375]",4.99033340741304,2025-09-10 00:41:07,111.0,d30ci8qiggks73ctqgng,Phase 6
job-d30ci8qiggks73ctqgng,20250910_004107,c_central,1,8192,2,0.5174560546875,0.9991206029993308,0.965087890625,[0.965087890625],0.9991206029993308,2025-09-10 00:41:07,111.0,d30ci8qiggks73ctqgng,Phase 6
job-d30cjliiggks73ctqhv0,20250910_004407,c_inner,5,8192,32,0.0390625,0.9981033209080205,0.9849853515625,"[0.945556640625, 0.939208984375, 0.992919921875, 0.993896484375, 0.95361328125]",4.990516604540102,2025-09-10 00:44:07,114.0,d30cjliiggks73ctqhv0,Phase 7
job-d30cjliiggks73ctqhv0,20250910_004407,c_middle,5,8192,32,0.04150390625,0.9980128171163486,0.9840087890625,"[0.916015625, 0.9609375, 0.9794921875, 0.96337890625, 0.99560546875]",4.990064085581743,2025-09-10 00:44:07,114.0,d30cjliiggks73ctqhv0,Phase 7
job-d30cjliiggks73ctqhv0,20250910_004407,c_outer,5,8192,32,0.047607421875,0.9916193934578332,0.9720458984375,"[0.9541015625, 0.996337890625, 0.87255859375, 0.851806640625, 0.881103515625]",4.9580969672891655,2025-09-10 00:44:07,114.0,d30cjliiggks73ctqhv0,Phase 7
job-d30cjliiggks73ctqhv0,20250910_004407,c_central,1,8192,2,0.521240234375,0.998697871515852,0.95751953125,[0.95751953125],0.998697871515852,2025-09-10 00:44:07,114.0,d30cjliiggks73ctqhv0,Phase 7
job-d30cl2lip27c738idnlg,20250910_004706,c_middle,5,8192,32,0.0404052734375,0.9979048201761114,0.9854736328125,"[0.90380859375, 0.95654296875, 0.981201171875, 0.986328125, 0.983642578125]",4.989524100880557,2025-09-10 00:47:06,116.98333333333333,d30cl2lip27c738idnlg,Phase 7
job-d30cl2lip27c738idnlg,20250910_004706,c_central,1,8192,2,0.517822265625,0.9990833102819416,0.96435546875,[0.96435546875],0.9990833102819416,2025-09-10 00:47:06,116.98333333333333,d30cl2lip27c738idnlg,Phase 7
job-d30cl2lip27c738idnlg,20250910_004706,c_inner,5,8192,32,0.0386962890625,0.9980279377438158,0.9857177734375,"[0.90673828125, 0.96142578125, 0.99560546875, 0.992919921875, 0.968994140625]",4.990139688719079,2025-09-10 00:47:06,116.98333333333333,d30cl2lip27c738idnlg,Phase 7
job-d30cl2lip27c738idnlg,20250910_004706,c_outer,5,8192,32,0.054443359375,0.9889227741311502,0.9625244140625,"[0.97607421875, 0.9716796875, 0.818603515625, 0.83740234375, 0.896728515625]",4.944613870655751,2025-09-10 00:47:06,116.98333333333333,d30cl2lip27c738idnlg,Phase 7
job-d30cmgqiggks73ctqkgg,20250910_005011,c_central,1,8192,2,0.5174560546875,0.9991206029993308,0.965087890625,[0.965087890625],0.9991206029993308,2025-09-10 00:50:11,120.06666666666666,d30cmgqiggks73ctqkgg,Phase 7
job-d30cmgqiggks73ctqkgg,20250910_005011,c_outer,5,8192,32,0.0535888671875,0.989250575510354,0.962890625,"[0.962158203125, 0.94921875, 0.83203125, 0.845703125, 0.87646484375]",4.946252877551769,2025-09-10 00:50:11,120.06666666666666,d30cmgqiggks73ctqkgg,Phase 7
job-d30cmgqiggks73ctqkgg,20250910_005011,c_middle,5,8192,32,0.039794921875,0.9979291863925336,0.9849853515625,"[0.986328125, 0.907958984375, 0.99755859375, 0.964599609375, 0.984130859375]",4.989645931962668,2025-09-10 00:50:11,120.06666666666666,d30cmgqiggks73ctqkgg,Phase 7
job-d30cmgqiggks73ctqkgg,20250910_005011,c_inner,5,8192,32,0.0404052734375,0.9970911691323652,0.9825439453125,"[0.890380859375, 0.987548828125, 0.978271484375, 0.943359375, 0.9912109375]",4.985455845661826,2025-09-10 00:50:11,120.06666666666666,d30cmgqiggks73ctqkgg,Phase 7
job-d30cnt05l4ds73f0hmjg,20250910_005308,c_central,1,8192,2,0.5155029296875,0.9993064117994096,0.968994140625,[0.968994140625],0.9993064117994096,2025-09-10 00:53:08,123.01666666666667,d30cnt05l4ds73f0hmjg,Post Meditation
job-d30cnt05l4ds73f0hmjg,20250910_005308,c_inner,5,8192,32,0.0386962890625,0.9973114556634765,0.98388671875,"[0.91015625, 0.954345703125, 0.964111328125, 0.999755859375, 0.94921875]",4.986557278317382,2025-09-10 00:53:08,123.01666666666667,d30cnt05l4ds73f0hmjg,Post Meditation
job-d30cnt05l4ds73f0hmjg,20250910_005308,c_middle,5,8192,32,0.036376953125,0.9989414767381408,0.9886474609375,"[0.9833984375, 0.950927734375, 0.982421875, 0.990966796875, 0.96533203125]",4.994707383690704,2025-09-10 00:53:08,123.01666666666667,d30cnt05l4ds73f0hmjg,Post Meditation
job-d30cnt05l4ds73f0hmjg,20250910_005308,c_outer,5,8192,32,0.0555419921875,0.9875094876578652,0.9591064453125,"[0.90966796875, 0.9716796875, 0.83154296875, 0.851806640625, 0.842529296875]",4.937547438289326,2025-09-10 00:53:08,123.01666666666667,d30cnt05l4ds73f0hmjg,Post Meditation
job-d30cp9g5l4ds73f0hnr0,20250910_005606,c_central,1,8192,2,0.525146484375,0.9981746661076496,0.94970703125,[0.94970703125],0.9981746661076496,2025-09-10 00:56:06,125.98333333333333,d30cp9g5l4ds73f0hnr0,Post Meditation
